0.9506037321624589;0.0;0.0005998800239952009;0.0011997600479904018;0.001799640071985603;0.0023995200959808036;0.002999400119976005;0.003599280143971206;0.004199160167966407;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.5384193194291986;0.004799040191961607;0.005398920215956809;0.00599880023995201;0.0065986802639472104;0.007198560287942412;0.007798440311937612;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.07354555433589462;0.0005998800239952009;0.008398320335932814;0.008998200359928014;0.009598080383923215;0.010197960407918417;0.010797840431913617;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.278814489571899;0.011397720455908818;0.01199760047990402;0.01259748050389922;0.013197360527894421;0.013797240551889621;0.014397120575884824;0.014997000599880024;0.015596880623875225;0.016196760647870425;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.6783754116355654;0.016796640671865627;0.01739652069586083;0.017996400719856028;0.01859628074385123;0.01919616076784643;0.01979604079184163;0.020395920815836834;0.020995800839832032;0.021595680863827234;0.022195560887822437;0.022795440911817635;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.9725576289791438;0.003599280143971206;0.023395320935812838;0.02399520095980804;0.02459508098380324;0.02519496100779844;0.02579484103179364;0.004199160167966407;0.026394721055788842;0.026994601079784044;0.027594481103779243;0.028194361127774445;0.028794241151769647;0.029394121175764846;0.0005998800239952009;0.0011997600479904018;0.029994001199760048;0.03059388122375525;0.03119376124775045;0.008398320335932814;0.03179364127174565;0.03239352129574085;0.032993401319736056;0.033593281343731254;0.010197960407918417;0.03419316136772645;1.0;1.0;1.0;1.0;1.0
0.29527991218441274;0.03479304139172166;0.03539292141571686;0.0005998800239952009;0.035992801439712056;0.0011997600479904018;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.6174533479692645;0.02399520095980804;0.03659268146370726;0.03719256148770246;0.03779244151169766;0.03839232153569286;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.8386388583973655;0.038992201559688064;0.03959208158368326;0.04019196160767846;0.04079184163167367;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.8342480790340285;0.041391721655668866;0.041991601679664065;0.04259148170365927;0.04319136172765447;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.36608122941822174;0.04379124175164967;0.04439112177564487;0.04499100179964007;0.008398320335932814;0.02579484103179364;0.04559088182363527;0.029394121175764846;0.04619076184763048;0.03119376124775045;0.028194361127774445;0.046790641871625675;0.029994001199760048;0.0005998800239952009;0.026994601079784044;0.028794241151769647;0.047390521895620874;0.04799040191961608;0.03239352129574085;0.04859028194361128;0.032993401319736056;0.04919016196760648;0.03179364127174565;0.009598080383923215;0.04979004199160168;1.0;1.0;1.0;1.0;1.0;1.0
0.5373216245883644;0.05038992201559688;0.01739652069586083;0.05098980203959208;0.05158968206358728;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.40779363336992314;0.052189562087582485;0.052789442111577684;0.05338932213557288;0.05398920215956809;0.02459508098380324;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.6904500548847421;0.03839232153569286;0.05458908218356329;0.055188962207558485;0.017996400719856028;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
0.9637760702524698;0.0005998800239952009;0.023395320935812838;0.04379124175164967;0.05578884223155369;0.05638872225554889;0.04979004199160168;0.008398320335932814;0.05698860227954409;0.022195560887822437;0.02399520095980804;0.04439112177564487;0.002999400119976005;0.057588482303539294;0.02459508098380324;0.003599280143971206;0.03839232153569286;0.04499100179964007;0.05818836232753449;0.01739652069586083;0.05878824235152969;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
