0
Data Scientist: https://skillbox.ru/course/profession-data-scientist/
Python-разработчик: https://skillbox.ru/course/profession-python/
Веб-разработчик: https://skillbox.ru/course/profession-webdev/
Тестировщик: https://skillbox.ru/course/profession-test/
Java-разработчик: https://skillbox.ru/course/profession-java/
1C-разработчик: https://skillbox.ru/course/profession-1c/
Android-разработчик: https://skillbox.ru/course/profession-android-developer/
Специалист по кибербезопасности : https://skillbox.ru/course/profession-cybersecurity/
IOS-разработчик: https://skillbox.ru/course/profession-ios-developer/
Java-разработчик PRO: https://skillbox.ru/course/java-dev/
"Старт в DevOps:
системное администрирование
для начинающих: https://skillbox.ru/course/devops/"
Философия искусственного интеллекта: https://skillbox.ru/course/aiphil/
Java-разработчик: https://skillbox.ru/course/java/
Веб-разработчик с нуля до PRO: https://skillbox.ru/course/webdev/
SQL-разработчик: https://skillbox.ru/course/sql-developer/
Power BI: https://skillbox.ru/course/powerbi/
Frontend-разработчик: https://skillbox.ru/course/frontend-developer/
SQL для анализа данных: https://skillbox.ru/course/sql-analysis/
Специалист по кибербезопасности: https://skillbox.ru/course/cybersecurity/
Фреймворк Vue.js: https://skillbox.ru/course/vue-js/
